"","CNPJ_FDO","DT_COMPTC","VL_TOTAL","VL_QUOTA","PATRIM_LIQ","CAPTC_DIA","RESG_DIA","NR_COTST"
"9704","3399411000190",2016-05-27,6626340323.63,8.9326783,6625276301.22,18118918.46,68676444.06,"386"
"9705","10986880000170",2016-05-27,510403318.16,2.0836705,510303144.65,0,0,"108"
"9706","11492176000124",2016-05-27,1029728667.9,1.8361075,1029517003.24,0,300,"89"
"9707","20216216000104",2016-05-27,208948178.25,1.2736906,208907858.25,0,27509.88,"57"
"9708","20139595000178",2016-05-27,751401824.46,1.1482,751377213.09,0,0,"70"
"9709","22791074000126",2016-05-27,161154096.85,1.141602,161151640.77,0,0,"17"
"9710","20139534000100",2016-05-27,190012453.86,1.145077,190009023.7,0,0,"25"
"9711","14508643000155",2016-05-27,159883906.49,1.418481,159865434.4,1907273.3,8361827.56,"151"
"9712","10322633000170",2016-05-27,5404002807.33,2.073677,5403285986.53,19162657.63,16873281.11,"3174"
"9713","13077418000149",2016-05-27,6102457073.16,1.678526,6102398806,22884726.97,6237879.97,"826"
"9714","9215250000113",2016-05-27,743311768.33,2.2815123,743168988.62,15715690.81,13898707.56,"401"
"9715","13593438000172",2016-05-27,199301335.93,153.8320197,199180450.28,0,0,"5"
"9716","975480000106",2016-05-27,10168962479.22,22.3777675,10167409918.55,15700340.23,15544446.92,"362"
"9717","11328882000135",2016-05-27,7640765548.44,1.937016,7640717318.57,19003166.77,26831527.8,"1174"
"9718","13327340000173",2016-05-27,1036305059.1,1.8198901,1036284871.56,0,0,"218"
"9719","2296928000190",2016-05-27,1250892414.9,6.654125865,1250863390.42,3051016.39,8979384.34,"148"
"9720","7442078000105",2016-05-27,4589787536.71,3.616370659,4589702738.96,232641.27,18497404.93,"547"
"9721","11898349000109",2016-05-27,227959928.46,1.3040789,232421036.79,1000,1525.13,"3367"
"9722","19523306000150",2016-05-27,286941210.09,1.394850899,286933304.19,0,0,"33"
"9723","20734931000120",2016-05-27,449626362.82,1.186311238,449615317.56,0,0,"94"
"9724","12845801000137",2016-05-27,418009547.92,1.3551467,417733931.49,0,0,"39"
"9725","19768733000107",2016-05-27,641679833.82,1.11969,641660997.92,0,0,"121"
"9726","21919953000128",2016-05-27,515364764.47,1.086685,515350014.88,0,0,"95"
"9727","15154441000115",2016-05-27,348680721.32,1.044647,319875253.66,0,0,"116"
"9728","10577503000188",2016-05-27,452709781.35,1.432426,452696670.73,0,0,"136"
"9729","14386926000171",2016-05-27,3693724415.6,1.517914,3693590701.55,6347.21,2529998.76,"579"
"9730","10740658000193",2016-05-27,3678460033.77,2.041485,3678322511.71,2450460.63,2289640.91,"637"
"9731","8702798000125",2016-05-27,1081628168.83,2.8100735,1081435058.32,0,0,"77"
"9732","23954899000187",2016-05-27,157731155.99,1.3672659,122349512.96,0,0,"38"
"9733","21918988000142",2016-05-27,832667301.77,1.099174,832639529.51,0,0,"113"
"9734","11060913000110",2016-05-27,5143280367.43,2.01155,5143093542.23,1395745.74,3421670.23,"686"
"9735","3737206000197",2016-05-27,4847770342.08,2.734262,4847575524.69,945312.23,24673335.8,"748"
"9736","3069104000140",2016-05-27,5572663897.58,9.1909334,5571733262.24,34990909.99,15242157.87,"1386"
"9737","832435000100",2016-05-03,1379265512.17,2307.381707,1379244731.58,2888463.86,265427.7,"118"
"9738","24117278000101",2016-05-03,105771350.21,1.032762659,105766855,0,0,"32"
"9739","3256793000100",2016-05-03,4484872639.38,8.8115294,4484056607.82,249762552.53,3150517.78,"262"
"9740","10986880000170",2016-05-03,544403988.74,2.0866946,544382730.54,0,12830086.58,"108"
"9741","11046645000181",2016-05-03,4298702224.75,1.839945534,4298639379.5,230826310.11,46516155.96,"19"
"9742","13322205000135",2016-05-03,5980968700.37,1.822484881,5980849496.39,973668.12,65711168.46,"722"
"9743","13327340000173",2016-05-03,790052645.52,1.830333913,790034029.68,0,0,"217"
"9744","19303793000146",2016-05-03,351428812.24,1.447559024,351420695.14,0,0,"95"
"9745","13593438000172",2016-05-03,197527399.25,152.4511971,197392572.39,0,0,"5"
"9746","11492176000124",2016-05-03,1014780455.09,1.8206273,1014705867.08,0,6140.12,"88"
"9747","20139595000178",2016-05-03,748626542.36,1.143986,748619440.07,0,0,"70"
"9748","10740670000106",2016-05-03,9639625292.64,1.834392,9639643325.91,6485710.47,269161223.2,"1325"
"9749","20139534000100",2016-05-03,190606905.36,1.148693,190608944.22,0,0,"25"
"9750","15154441000115",2016-05-03,350117637.42,1.062016,325193796.3,0,0,"116"
"9751","11060913000110",2016-05-03,4837963152.04,1.998431,4837874570.26,6029330.15,30153431.89,"674"
"9752","19768733000107",2016-05-03,598240743.7,1.113534,598234046.13,0,0,"121"
"9753","3737206000197",2016-05-03,4521574034.85,2.710017,4521469226.93,36342624.43,11263804.68,"747"
"9754","21919953000128",2016-05-03,473612684.11,1.082882,473606718.48,0,0,"94"
"9755","21918953000103",2016-05-03,261602746.04,1.10451,261603759.59,0,0,"54"
"9756","10577503000188",2016-05-03,378436799.86,1.442387,378435826.81,10812263.11,12371.01,"129"
"9757","8702798000125",2016-05-03,1051383263.37,2.8134978,1051339396.44,0,0,"78"
"9758","12321826000131",2016-05-03,99941352.34,1.961936,99941230.37,0,0,"54"
"9759","22791074000126",2016-05-03,160561968.93,1.137432,160563022.7,0,0,"17"
"9760","9215250000113",2016-05-03,750501212.6,2.2616156,750471215.69,5395570.22,13539533.78,"420"
"9761","3069104000140",2016-05-03,5574057030.78,9.1086083,5573024289.12,128451903.71,15205557.74,"1399"
"9762","7442078000105",2016-05-03,4538037095.08,3.619856633,4537949950.9,107490657.74,150000,"548"
"9763","19523306000150",2016-05-03,286005764.88,1.390299999,285997143.24,0,0,"33"
"9764","20139342000102",2016-05-03,108048058.01,1.116102,108049822.37,0,0,"21"
"9765","14386926000171",2016-05-03,3512495541.69,1.507834,3512435978.72,1719053.08,4778341.41,"568"
"9766","14508643000155",2016-05-03,143090980.93,1.406692,143087964.82,9231918.94,4306865.47,"143"
"9767","12845801000137",2016-05-03,435727036.81,1.3478167,435429098.03,0,0,"40"
"9768","23954899000187",2016-05-03,164697426.29,1.3536509,127311726.36,0,0,"40"
"9769","3399411000190",2016-05-03,6212138269.85,8.8524494,6210944329.7,69249873.78,99393095.37,"387"
"9770","21918988000142",2016-05-03,822660542.86,1.085981,822645820.58,0,0,"113"
"9771","5164358000173",2016-05-03,392382331.81,3.084893,392390799.42,28000,12000,"134"
"9772","2296928000190",2016-05-03,1122597800.1,6.594721001,1122566954.66,2688031.61,7296668.48,"151"
"9773","20734931000120",2016-05-03,448090913.15,1.182258952,448079489.43,0,0,"94"
"9774","11328882000135",2016-05-03,7974047532.87,1.920838,7974000906.05,7965504.1,8819016.97,"1170"
"9775","13077418000149",2016-05-03,6116669860.52,1.663401,6116611115.32,25403149.32,111833933.84,"839"
"9776","3543447000103",2016-05-03,1608503998.37,12.767582,1608482558.1,15000,8554415.23,"258"
"9777","11898349000109",2016-05-03,250802407.78,1.3642217,246240783.26,3000,5418.55,"3420"
"9778","975480000106",2016-05-03,10154149850.46,22.1787408,10153808014.37,49654967.54,25825041.32,"363"
"9779","7972299000195",2016-05-03,445042563.28,1.5733931,440844317.45,36967.04,100473.03,"22493"
"9780","20216216000104",2016-05-03,222226512.93,1.265866,222215229.84,0,0,"57"
"9781","10322633000170",2016-05-03,5261798225.55,2.055258,5261467564.95,94566457.35,12732171.08,"3027"
"9782","10740658000193",2016-05-03,3579704858.71,2.043834,3579641442.22,38805321.11,155032.83,"628"
"9783","975480000106",2016-05-30,10112898950.32,22.389482,10110901374.05,6709027.39,68540108.5,"361"
"9784","832435000100",2016-05-30,1378278874.78,2329.452601,1378264825.32,2054177.01,24554480.78,"119"
"9785","7442078000105",2016-05-30,4604124952.21,3.628800991,4604037700.97,236034.45,1676980.77,"547"
"9786","19303793000146",2016-05-30,353393362.79,1.455652342,353385491.89,0,0,"95"
"9787","24117278000101",2016-05-30,106274273.04,1.037678173,106270260.54,0,0,"32"
"9788","3543447000103",2016-05-30,1669750314.64,12.870265,1669725864.08,2965750.7,0,"271"
"9789","13077418000149",2016-05-30,6086578392.24,1.679422,6086519503.58,11898996.43,31037437.81,"826"
"9790","19523306000150",2016-05-30,287732265.75,1.398695295,287724130.84,0,0,"33"
"9791","20734931000120",2016-05-30,450873482.93,1.189600941,450862124.34,0,0,"94"
"9792","7972299000195",2016-05-30,432449367.2,1.5115395,422783905.28,15215.5,158814.23,"22272"
"9793","3256793000100",2016-05-30,4642459412.59,8.8937144,4641778597.46,14081779.76,76664102.94,"259"
"9794","11046645000181",2016-05-30,4125139077.64,1.857226842,4125072835.46,5827715.31,210107774.62,"18"
"9795","13327340000173",2016-05-30,1041217422.54,1.828603884,1041196688.94,0,50000,"218"
"9796","19768733000107",2016-05-30,642345597.5,1.120841,642320668.37,0,0,"121"
"9797","21918953000103",2016-05-30,263329560.62,1.111757,263320217.7,0,0,"54"
"9798","11492176000124",2016-05-30,1030224771.48,1.8370582,1029964660.17,0,85362.31,"89"
"9799","10986880000170",2016-05-30,512162027.36,2.0909011,512057262.33,0,16700,"108"
"9800","10577503000188",2016-05-30,453568838.57,1.439267,453553235.03,0,1305381.32,"136"
"9801","14508643000155",2016-05-30,172914908.92,1.419178,172890966.95,19347992.06,6400978.53,"149"
"9802","10740670000106",2016-05-30,9525016153.71,1.851308,9523888187.84,16698441.4,58319498.44,"1332"
"9803","12845801000137",2016-05-30,418904086.68,1.358172,418666482.23,0,0,"39"
"9804","22791074000126",2016-05-30,161758898.51,1.145872,161754400.49,0,0,"17"
"9805","10740658000193",2016-05-30,3691300318.78,2.048522,3691133588.67,1525972.33,1393300,"638"
"9806","5164358000173",2016-05-30,391515654.9,3.113653,391504568.2,5148.06,4895366.69,"131"
"9807","8702798000125",2016-05-30,1085733392.04,2.8207144,1085530099.61,0,0,"77"
"9808","2296928000190",2016-05-30,1231371253.72,6.657532142,1231341335.36,7526000,27688377.74,"148"
"9809","11328882000135",2016-05-30,7693808050.85,1.938341,7693759527.62,96218602.38,48406339.88,"1172"
"9810","13593438000172",2016-05-30,199772811.47,154.1909632,199645207.43,0,0,"5"
"9811","13322205000135",2016-05-30,6113986533.46,1.836014653,6113871786.08,863829.57,1593050.08,"728"
"9812","11898349000109",2016-05-30,236099240.88,1.3089186,233252649.37,5000,53838.82,"3363"
"9813","21918988000142",2016-05-30,833092492.6,1.099725,833057296.03,0,0,"113"
"9814","20139534000100",2016-05-30,191142552.16,1.151878,191137418.22,0,0,"25"
"9815","21919953000128",2016-05-30,516450422.74,1.088965,516431038.25,0,0,"95"
"9816","15154441000115",2016-05-30,349029477.57,1.044647,319875168.91,0,0,"116"
"9817","14386926000171",2016-05-30,3684694030.25,1.519709,3684529227.58,6129408.71,19558811.2,"580"
"9818","11060913000110",2016-05-30,5149875328.22,2.014248,5149645777.95,1893956.08,2241299.48,"686"
"9819","3737206000197",2016-05-30,5021341137.04,2.735667,5021106291.96,202157826.56,31117985.03,"748"
"9820","3399411000190",2016-05-30,6515265259.1,8.9374284,6514197450.44,47733512.39,162335461.69,"386"
"9821","20216216000104",2016-05-30,209256787.14,1.2756943,209214494.64,0,22000,"57"
"9822","23954899000187",2016-05-30,157995979.34,1.3701828,122610530.89,0,0,"38"
"9823","20139595000178",2016-05-30,754217957.4,1.152491,754185343.83,0,0,"70"
"9824","20139342000102",2016-05-30,108663143.95,1.122398,108659353.25,0,0,"21"
"9825","10322633000170",2016-05-30,5416767305.57,2.074746,5415891944.15,29938027.97,20117514.42,"3179"
"9826","9215250000113",2016-05-30,743380213.89,2.2826903,743230709.83,17847651.99,18169636.28,"402"
"9827","3069104000140",2016-05-30,5529879759.01,9.1958094,5528809569.25,30783227.88,76662859.39,"1382"
"9828","13593438000172",2016-05-31,199847568.62,154.2434991,199713230.52,0,0,"5"
"9829","975480000106",2016-05-31,10152727142.45,22.4011946,10129299660.73,62635490.47,49526498.49,"358"
"9830","2296928000190",2016-05-31,1217047646.6,6.661145441,1217014810.9,9007000,24001820.82,"148"
"9831","7442078000105",2016-05-31,4591997603.2,3.619671287,4591907976.39,854212.48,1400633.86,"547"
"9832","19303793000146",2016-05-31,352914502.52,1.453678697,352906354.62,0,0,"95"
"9833","24117278000101",2016-05-31,106130214.84,1.036270153,106126062.99,0,0,"32"
"9834","11046645000181",2016-05-31,3799654916.62,1.858188414,3799587284.12,43336174.2,370957464.82,"18"
"9835","13322205000135",2016-05-31,6108876008.01,1.83583858,6108757917.08,5683216.9,10210766.44,"728"
"9836","13327340000173",2016-05-31,1036753884.73,1.821193195,1036732509.6,0,244575.18,"217"
"9837","19523306000150",2016-05-31,287398788.09,1.397073005,287390411.16,0,0,"33"
"9838","20734931000120",2016-05-31,450409581.39,1.188376056,450397889.35,0,0,"94"
"9839","3543447000103",2016-05-31,1669867851.61,12.867874,1669843094.94,507433.83,80000,"273"
"9840","11898349000109",2016-05-31,237103526.06,1.2822559,228503504.09,1908337.44,93758.06,"3362"
"9841","7972299000195",2016-05-31,422899956.28,1.4808322,414133328.09,22094.36,153148.51,"22258"
"9842","3256793000100",2016-05-31,4626332522.65,8.8981727,4625556607.47,56784228.35,75333093.62,"259"
"9843","8702798000125",2016-05-31,1087935142.31,2.8131967,1087721973.29,5085000,0,"77"
"9844","10986880000170",2016-05-31,510582403.67,2.0856143,510474994.41,0,287531.39,"108"
"9845","11492176000124",2016-05-31,1031602785.56,1.8383149,1031380092.13,714840.25,4000,"89"
"9846","20216216000104",2016-05-31,208298974.76,1.2754249,208254570.36,89252.77,1005000,"57"
"9847","12845801000137",2016-05-31,418778211.66,1.3575942,418488369.28,0,0,"39"
"9848","11328882000135",2016-05-31,7640077073.64,1.939239,7640028028.57,26106048.63,83399792.73,"1176"
"9849","13077418000149",2016-05-31,6131828190.98,1.680305,6131769143.46,55584888.26,13533556.23,"828"
"9850","23954899000187",2016-05-31,157986655.12,1.370036,122597393.53,0,0,"38"
"9851","20139342000102",2016-05-31,108561382.89,1.121364,108559256.46,0,0,"21"
"9852","20139534000100",2016-05-31,190601050.96,1.148636,190599508.87,0,0,"25"
"9853","21919953000128",2016-05-31,515965328.94,1.087966,515957454.75,0,0,"95"
"9854","21918953000103",2016-05-31,263340647.4,1.111828,263337040.33,0,0,"54"
"9855","21918988000142",2016-05-31,833569022.31,1.10038,833553607.4,0,0,"113"
"9856","19768733000107",2016-05-31,670907105.73,1.120913,670896410.86,28534209.64,0,"122"
"9857","20139595000178",2016-05-31,753631165.56,1.151626,753618894.07,0,0,"70"
"9858","5164358000173",2016-05-31,391770719.62,3.115263,391764810,59303.58,1500,"131"
"9859","3737206000197",2016-05-31,4501072774.15,2.737095,4500944595.67,42963411.16,565746091.57,"748"
"9860","10322633000170",2016-05-31,5401075273.71,2.075806,5400904966.16,33818528.17,51573093.14,"3184"
"9861","832435000100",2016-05-31,1361893192.49,2330.66642,1361868574.8,4529272.74,21643688.63,"118"
"9862","15154441000115",2016-05-31,348552062.14,1.044647,319875143.86,0,0,"116"
"9863","3069104000140",2016-05-31,5548970927.41,9.2006535,5526417375.86,59151683.94,64456280.61,"1384"
"9864","10577503000188",2016-05-31,453245808.51,1.433386,453238452.48,1574122.47,35826.7,"136"
"9865","14386926000171",2016-05-31,3690481343.6,1.519571,3690400412.26,18864753.83,12659233.06,"579"
"9866","14508643000155",2016-05-31,178525648.25,1.419875,178519543.6,19502869.51,13959234.1,"148"
"9867","10740658000193",2016-05-31,3682287026.36,2.043348,3682205959.51,1664904.2,1269895.71,"639"
"9868","11060913000110",2016-05-31,5154218735.7,2.013885,5154104401.04,5764140.72,376020.85,"686"
"9869","22791074000126",2016-05-31,161633182.03,1.145009,161632565,0,0,"17"
"9870","10740670000106",2016-05-31,9486856555.36,1.852187,9486250812.6,43204503.35,85363815.34,"1331"
"9871","9215250000113",2016-05-31,718960192.29,2.2838507,718804120.42,6757745.43,31562145.42,"401"
"9872","3399411000190",2016-05-31,6539473378.11,8.9421188,6538372418.34,68490264.49,48236779.85,"385"
"9873","832435000100",2016-05-04,1381566213.72,2308.598617,1381547095.9,2298116.51,723164.11,"118"
"9874","975480000106",2016-05-04,10129570473.3,22.1902703,10129091865.61,21004706.83,50999245.93,"362"
"9875","21918988000142",2016-05-04,823306685.55,1.086827,823286483.95,0,0,"113"
"9876","19768733000107",2016-05-04,599042531.36,1.115015,599029688.41,0,0,"121"
"9877","20139342000102",2016-05-04,108105041.86,1.116686,108106373.88,0,0,"21"
"9878","21919953000128",2016-05-04,473865127.6,1.08345,473854889.83,0,0,"94"
"9879","14508643000155",2016-05-04,149946522.98,1.407382,149938860.53,15645693.95,8865025.14,"145"
"9880","10740658000193",2016-05-04,3662023214.26,2.044548,3661931346.56,81108459.04,68728.36,"628"
"9881","12321826000131",2016-05-04,99992469.59,1.962921,99991412.23,0,0,"54"
"9882","22791074000126",2016-05-04,160319010.17,1.135706,160319363.05,0,0,"17"
"9883","20139534000100",2016-05-04,190482764.79,1.147923,190481164.79,0,0,"25"
"9884","15154441000115",2016-05-04,351735469.68,1.064796,326044998.35,0,0,"116"
"9885","3737206000197",2016-05-04,4474476743.89,2.711437,4474331138.92,34907176.07,84414432.34,"749"
"9886","20139595000178",2016-05-04,747498026.61,1.142253,747485645.58,0,0,"70"
"9887","13593438000172",2016-05-04,197769651.4,152.6331522,197628166.46,0,0,"5"
"9888","5164358000173",2016-05-04,392140852.41,3.086468,392150548.91,0,440586.64,"134"
"9889","10740670000106",2016-05-04,9747625087.39,1.835227,9746915589.17,124156432.17,21272054.51,"1326"
"9890","10986880000170",2016-05-04,544591483.48,2.0873682,544558446.64,0,0,"108"
"9891","11060913000110",2016-05-04,4849288013.11,2.000504,4849159696.97,9104326.65,2837694.73,"675"
"9892","10322633000170",2016-05-04,5219340025.86,2.056337,5218858052.95,24796464.01,70168219.21,"3038"
"9893","23954899000187",2016-05-04,163496269.47,1.3558137,127515136.69,0,0,"40"
"9894","11492176000124",2016-05-04,1015311930.69,1.8216019,1015249055.34,0,0,"88"
"9895","20216216000104",2016-05-04,222465190.87,1.2672129,222451677.21,0,0,"57"
"9896","8702798000125",2016-05-04,1051661364.99,2.8142156,1051607635.68,0,0,"78"
"9897","7442078000105",2016-05-04,4549342102.01,3.621106675,4549251640.77,11432570.43,1697966.27,"548"
"9898","3069104000140",2016-05-04,5496250802.96,9.1133914,5495825632.7,23064268.53,103189432.48,"1396"
"9899","9215250000113",2016-05-04,731293354.28,2.2627769,731254262.52,7822413.64,27423180.29,"412"
"9900","2296928000190",2016-05-04,1132016429.62,6.598229537,1131984730.56,11530000,2709454.32,"149"
"9901","13327340000173",2016-05-04,790197130.77,1.830255217,790178017.95,577185.34,399229.07,"217"
"9902","20734931000120",2016-05-04,447791854.59,1.181469037,447780109.39,0,0,"94"
"9903","3256793000100",2016-05-04,4510463710.54,8.8160536,4509618822.17,31169650.34,7909712.31,"262"
"9904","21918953000103",2016-05-04,261954546.37,1.105979,261951840.63,0,0,"54"
"9905","10577503000188",2016-05-04,378433842.87,1.442363,378429302.87,0,0,"129"
"9906","14386926000171",2016-05-04,3575351509.08,1.509543,3575262897.78,60591008.1,1744273.03,"569"
"9907","13322205000135",2016-05-04,5979493587.04,1.824774757,5979371644.28,2137888.27,11130426.53,"722"
"9908","19303793000146",2016-05-04,351141172.29,1.446373076,351132785.07,0,0,"95"
"9909","13077418000149",2016-05-04,6120080407.22,1.664267,6120022027.84,22359976.93,22136194.06,"835"
"9910","11328882000135",2016-05-04,7967314423.47,1.921704,7967267471.48,12377089.28,22706092.63,"1171"
"9911","3399411000190",2016-05-04,6268745295.71,8.8571631,6267516763.16,62261675.15,8996391.44,"387"
"9912","12845801000137",2016-05-04,435980999.9,1.3485667,435671409.28,0,0,"40"
"9913","7972299000195",2016-05-04,438463673.42,1.5739833,440906176.07,29633.71,171648.57,"22476"
"9914","3543447000103",2016-05-04,1608271184.71,12.780719,1608249545.35,37692.04,1925726.99,"258"
"9915","24117278000101",2016-05-04,105694442.96,1.032010361,105689810.99,0,0,"32"
"9916","11046645000181",2016-05-04,4119438874.27,1.840900074,4119373028.16,61530573.04,243027003.31,"19"
"9917","19523306000150",2016-05-04,285759863.05,1.389103472,285751007.11,0,0,"33"
"9918","11898349000109",2016-05-04,249007581,1.371142,247373592.84,10000,19194.56,"3413"
"9919","975480000106",2016-05-05,10119299800.35,22.2018276,10118610067.7,16176714.89,31934036.28,"362"
"9920","832435000100",2016-05-05,1379000948.03,2309.813644,1378987356.13,661200,3948055.07,"118"
"9921","3737206000197",2016-05-05,4553706758.29,2.712856,4553523471.06,90095014.95,13244273.58,"750"
"9922","20139595000178",2016-05-05,751539375.92,1.148415,751517558,0,0,"70"
"9923","20139342000102",2016-05-05,108410446.72,1.11983,108410735.15,0,0,"21"
"9924","10740658000193",2016-05-05,3678757661.79,2.054178,3678633368.01,7652542.37,8199203.27,"628"
"9925","5164358000173",2016-05-05,394123407.04,3.088054,394107988.42,1843873.28,87942.67,"134"
"9926","21918953000103",2016-05-05,262620430.31,1.108781,262615334.62,0,0,"54"
"9927","10740670000106",2016-05-05,9767495495.79,1.836045,9766507188.79,30402198.36,15155007.88,"1326"
"9928","21919953000128",2016-05-05,475201069.59,1.086494,475186426.24,0,0,"94"
"9929","14386926000171",2016-05-05,3577824015.4,1.512703,3577707755.79,2664339.28,7704289.89,"570"
"9930","14508643000155",2016-05-05,154566893.92,1.408073,154551519.55,6806491.4,2267438.1,"146"
"9931","2296928000190",2016-05-05,1142340371,6.60164272,1142316972.89,12508731.7,2762051.18,"149"
"9932","13322205000135",2016-05-05,5993048429.28,1.828851428,5992971011.96,596045.05,355000,"722"
"9933","13327340000173",2016-05-05,795022702.36,1.842242487,795009247.06,206485.86,550533.62,"218"
"9934","3543447000103",2016-05-05,1614831650.49,12.805316,1614809767.91,3600000,135000,"260"
"9935","11898349000109",2016-05-05,247437626.76,1.3628755,245594817.46,0,7780.08,"3407"
"9936","7972299000195",2016-05-05,438766022.31,1.5682917,439302422.74,2011741.49,153450.1,"22471"
"9937","3256793000100",2016-05-05,4524327873.43,8.8205652,4523441380.46,35410281.08,23895532.79,"262"
"9938","11492176000124",2016-05-05,1015780449.78,1.822422,1015706082.25,0,0,"88"
"9939","12845801000137",2016-05-05,437316600.32,1.351956,436766365.86,0,0,"40"
"9940","13593438000172",2016-05-05,198764094.7,153.3960372,198615943.73,0,0,"5"
"9941","11046645000181",2016-05-05,4092141253.8,1.841853665,4092101755.04,6770189.53,36175308.44,"19"
"9942","24117278000101",2016-05-05,106070828.24,1.035691781,106066831.05,0,0,"32"
"9943","21918988000142",2016-05-05,824013092.78,1.08775,823985629.36,0,0,"113"
"9944","19768733000107",2016-05-05,600561344.25,1.117837,600545866.23,0,0,"121"
"9945","22791074000126",2016-05-05,161186070.62,1.141838,161184891.7,0,0,"17"
"9946","20139534000100",2016-05-05,192346715.57,1.159161,192346031.47,0,0,"25"
"9947","15154441000115",2016-05-05,349175637.18,1.055422,323174643.42,0,0,"116"
"9948","10577503000188",2016-05-05,381284329.95,1.451579,381278261.56,4500000,4068997.39,"131"
"9949","11060913000110",2016-05-05,4851372054.06,2.004361,4851203678.33,2577718.49,9881814.25,"675"
"9950","10322633000170",2016-05-05,5252666189.87,2.0575,5251970969.83,65229432.31,35068137.97,"3037"
"9951","19523306000150",2016-05-05,286929645.9,1.394799766,286922785.62,0,0,"33"
"9952","20734931000120",2016-05-05,449592575.67,1.186228621,449584005.31,0,0,"94"
"9953","11328882000135",2016-05-05,7949756264.71,1.922552,7949709032.41,11526275.04,32601904.45,"1171"
"9954","19303793000146",2016-05-05,352472639.92,1.451867783,352466723.02,0,0,"95"
"9955","13077418000149",2016-05-05,6119843765.48,1.665155,6119785075.76,3496856.28,6998719.2,"835"
"9956","3399411000190",2016-05-05,6262206240.98,8.8618529,6260961820.67,16891353.88,26764903.56,"387"
"9957","10986880000170",2016-05-05,547291323.94,2.0978695,547253061.41,1e+05,145000,"108"
"9958","20216216000104",2016-05-05,222908270.79,1.2697242,222892524.4,0,0,"57"
"9959","23954899000187",2016-05-05,163238395.98,1.3592547,127838763.87,0,0,"40"
"9960","8702798000125",2016-05-05,1056984598.53,2.8281671,1056921004.37,1e+05,0,"78"
"9961","9215250000113",2016-05-05,715522302.66,2.2639361,715477324.54,23118340.6,39271426.98,"409"
"9962","7442078000105",2016-05-05,4578726466.26,3.638400439,4578667027.22,7808965.76,120000,"548"
"9963","3069104000140",2016-05-05,5498172581.5,9.1182056,5497567591.68,62849472.64,64010712.27,"1398"
"9964","12321826000131",2016-05-05,100043356.46,1.963907,100041619.82,0,0,"54"
"9965","832435000100",2016-05-06,1443615184.94,2311.017938,1443602189.57,65621921.46,1726066.48,"119"
"9966","2296928000190",2016-05-06,1176211064.77,6.605182425,1176193633.64,34775097.43,1510930.48,"149"
"9967","11046645000181",2016-05-06,4031946641.54,1.842810342,4031906633.95,5348705.26,67669305.1,"19"
"9968","13322205000135",2016-05-06,6010761178.13,1.830613725,6010681970.14,13462078.17,1526000,"723"
"9969","13327340000173",2016-05-06,785349247.08,1.83631962,785337164.9,983897.06,8100000,"218"
"9970","19303793000146",2016-05-06,352187665.04,1.450698947,352182967.26,0,0,"95"
"9971","19523306000150",2016-05-06,286717895.39,1.393777764,286712550.72,0,0,"33"
"9972","20734931000120",2016-05-06,449286153.4,1.185422797,449278595.67,0,0,"94"
"9973","975480000106",2016-05-06,10105884617.5,22.2136433,10105280917.62,32493493.48,51207709.35,"361"
"9974","11898349000109",2016-05-06,247721259.84,1.3648526,245932069.38,11874,42502.71,"3402"
"9975","7972299000195",2016-05-06,442659800.07,1.5717551,442211826.9,34205.32,116725.95,"22458"
"9976","7442078000105",2016-05-06,4571385114.15,3.631968328,4571324644.84,803933.7,51963.83,"550"
"9977","24117278000101",2016-05-06,105993699.54,1.034957669,105991649.45,0,0,"32"
"9978","3256793000100",2016-05-06,4551800860.97,8.8250881,4551599947.4,62844417.47,37005306.48,"262"
"9979","10986880000170",2016-05-06,546254998.17,2.0939285,546225004.27,0,0,"108"
"9980","11492176000124",2016-05-06,1017822736.67,1.8232343,1017758854.57,1600000,0,"88"
"9981","23954899000187",2016-05-06,163249384.47,1.3601234,127920469.28,0,0,"40"
"9982","20216216000104",2016-05-06,204955735.3,1.270491,204958413.89,105000,18173711.19,"56"
"9983","21918953000103",2016-05-06,262915626.53,1.110012,262906924.04,0,0,"54"
"9984","21918988000142",2016-05-06,825140276.67,1.08923,825107053.39,0,0,"113"
"9985","19768733000107",2016-05-06,601234778.1,1.119078,601212768.11,0,0,"121"
"9986","20139595000178",2016-05-06,751097674.08,1.147735,751072844.79,0,0,"70"
"9987","12321826000131",2016-05-06,100145778.62,1.965904,100143351.17,0,0,"54"
"9988","22791074000126",2016-05-06,161091393.78,1.141159,161089129.39,0,0,"17"
"9989","20139342000102",2016-05-06,108345784.07,1.119133,108343309.56,0,0,"21"
"9990","15154441000115",2016-05-06,349848482.75,1.056962,323646137.83,0,0,"116"
"9991","10577503000188",2016-05-06,380072007.59,1.446949,380062136.19,0,0,"131"
"9992","14386926000171",2016-05-06,3588405583.13,1.514006,3588258971.8,8863328.53,1393810.17,"571"
"9993","14508643000155",2016-05-06,159395622.9,1.408764,159377091.53,7897167.42,3147478.66,"146"
"9994","10740658000193",2016-05-06,3675516543.03,2.050592,3675364200.84,3731119.83,577803.2,"630"
"9995","11060913000110",2016-05-06,4864876345.4,2.005771,4864670788.62,10194707.21,141460.61,"677"
"9996","5164358000173",2016-05-06,394329863,3.089636,394319820.99,27619.26,17686.93,"134"
"9997","3737206000197",2016-05-06,4536298273.52,2.714277,4536101001.34,125751215.63,145558831.08,"751"
